country,January 22 2020,January 23 2020,January 24 2020,January 25 2020,January 26 2020,January 27 2020,January 28 2020,January 29 2020,January 30 2020,January 31 2020,February 1 2020,February 2 2020,February 3 2020,February 4 2020,February 5 2020,February 6 2020,February 7 2020,February 8 2020,February 9 2020,February 10 2020,February 11 2020,February 12 2020,February 13 2020,February 14 2020,February 15 2020,February 16 2020,February 17 2020,February 18 2020,February 19 2020,February 20 2020,February 21 2020,February 22 2020,February 23 2020,February 24 2020,February 25 2020,February 26 2020,February 27 2020,February 28 2020,February 29 2020,March 1 2020,March 2 2020,March 3 2020,March 4 2020,March 5 2020,March 6 2020,March 7 2020,March 8 2020,March 9 2020,March 10 2020,March 11 2020,March 12 2020,March 13 2020,March 14 2020,March 15 2020,March 16 2020,March 17 2020,March 18 2020,March 19 2020,March 20 2020,March 21 2020,March 22 2020,March 23 2020,March 24 2020,March 25 2020,March 26 2020,March 27 2020,March 28 2020,March 29 2020,March 30 2020,March 31 2020,April 1 2020,April 2 2020,April 3 2020,April 4 2020,April 5 2020,April 6 2020,April 7 2020,April 8 2020,April 9 2020,April 10 2020,April 11 2020,April 12 2020,April 13 2020,April 14 2020,April 15 2020,April 16 2020,April 17 2020,April 18 2020,April 19 2020,April 20 2020,April 21 2020,April 22 2020,April 23 2020,April 24 2020,April 25 2020,April 26 2020,April 27 2020,April 28 2020,April 29 2020,April 30 2020,May 1 2020,May 2 2020,May 3 2020,May 4 2020,May 5 2020,May 6 2020,May 7 2020,May 8 2020,May 9 2020,May 10 2020,May 11 2020,May 12 2020,May 13 2020,May 14 2020,May 15 2020,May 16 2020,May 17 2020,May 18 2020,May 19 2020,May 20 2020,May 21 2020,May 22 2020,May 23 2020,May 24 2020,May 25 2020,May 26 2020,May 27 2020,May 28 2020,May 29 2020,May 30 2020,May 31 2020,June 1 2020,June 2 2020,June 3 2020,June 4 2020,June 5 2020,June 6 2020,June 7 2020,June 8 2020,June 9 2020,June 10 2020,June 11 2020,June 12 2020,June 13 2020,June 14 2020,June 15 2020,June 16 2020,June 17 2020,June 18 2020,June 19 2020,June 20 2020,June 21 2020,June 22 2020,June 23 2020,June 24 2020,June 25 2020,June 26 2020,June 27 2020,June 28 2020,June 29 2020,June 30 2020,July 1 2020,July 2 2020,July 3 2020,July 4 2020,July 5 2020,July 6 2020,July 7 2020,July 8 2020,July 9 2020,July 10 2020,July 11 2020,July 12 2020,July 13 2020,July 14 2020,July 15 2020,July 16 2020,July 17 2020,July 18 2020,July 19 2020,July 20 2020,July 21 2020,July 22 2020,July 23 2020,July 24 2020,July 25 2020,July 26 2020,July 27 2020,July 28 2020,July 29 2020,July 30 2020,July 31 2020,August 1 2020,August 2 2020,August 3 2020,August 4 2020,August 5 2020,August 6 2020,August 7 2020,August 8 2020,August 9 2020,August 10 2020,August 11 2020,August 12 2020,August 13 2020,August 14 2020,August 15 2020,August 16 2020,August 17 2020,August 18 2020,August 19 2020,August 20 2020,August 21 2020,August 22 2020,August 23 2020,August 24 2020,August 25 2020,August 26 2020,August 27 2020,August 28 2020,August 29 2020,August 30 2020,August 31 2020,September 1 2020,September 2 2020,September 3 2020,September 4 2020,September 5 2020,September 6 2020,September 7 2020,September 8 2020,September 9 2020,September 10 2020,September 11 2020,September 12 2020,September 13 2020,September 14 2020,September 15 2020,September 16 2020,September 17 2020,September 18 2020,September 19 2020,September 20 2020,September 21 2020,September 22 2020,September 23 2020,September 24 2020,September 25 2020,September 26 2020,September 27 2020,September 28 2020,September 29 2020,September 30 2020,October 1 2020,October 2 2020,October 3 2020,October 4 2020,October 5 2020,October 6 2020,October 7 2020,October 8 2020,October 9 2020,October 10 2020,October 11 2020,October 12 2020,October 13 2020,October 14 2020,October 15 2020,October 16 2020,October 17 2020,October 18 2020,October 19 2020,October 20 2020,October 21 2020,October 22 2020,October 23 2020,October 24 2020,October 25 2020,October 26 2020,October 27 2020,October 28 2020,October 29 2020,October 30 2020,October 31 2020,November 1 2020,November 2 2020,November 3 2020,November 4 2020,November 5 2020,November 6 2020,November 7 2020,November 8 2020,November 9 2020,November 10 2020,November 11 2020,November 12 2020,November 13 2020,November 14 2020,November 15 2020,November 16 2020,November 17 2020,November 18 2020,November 19 2020,November 20 2020,November 21 2020,November 22 2020,November 23 2020,November 24 2020,November 25 2020,November 26 2020,November 27 2020,November 28 2020,November 29 2020,November 30 2020,December 1 2020,December 2 2020,December 3 2020,December 4 2020,December 5 2020,December 6 2020,December 7 2020,December 8 2020,December 9 2020,December 10 2020,December 11 2020,December 12 2020,December 13 2020,December 14 2020,December 15 2020,December 16 2020,December 17 2020,December 18 2020,December 19 2020,December 20 2020,December 21 2020,December 22 2020,December 23 2020,December 24 2020,December 25 2020,December 26 2020,December 27 2020,December 28 2020,December 29 2020,December 30 2020,December 31 2020,January 1 2021,January 2 2021,January 3 2021,January 4 2021,January 5 2021,January 6 2021,January 7 2021,January 8 2021,January 9 2021,January 10 2021,January 11 2021,January 12 2021,January 13 2021,January 14 2021,January 15 2021,January 16 2021,January 17 2021,January 18 2021,January 19 2021,January 20 2021,January 21 2021,January 22 2021,January 23 2021,January 24 2021,January 25 2021,January 26 2021,January 27 2021,January 28 2021,January 29 2021,January 30 2021,January 31 2021,February 1 2021,February 2 2021,February 3 2021,February 4 2021,February 5 2021,February 6 2021,February 7 2021,February 8 2021,February 9 2021,February 10 2021,February 11 2021,February 12 2021,February 13 2021,February 14 2021,February 15 2021,February 16 2021,February 17 2021,February 18 2021,February 19 2021,February 20 2021,February 21 2021,February 22 2021,February 23 2021,February 24 2021,February 25 2021,February 26 2021,February 27 2021,February 28 2021,March 1 2021,March 2 2021,March 3 2021,March 4 2021,March 5 2021,March 6 2021,March 7 2021,March 8 2021,March 9 2021,March 10 2021,March 11 2021,March 12 2021,March 13 2021,March 14 2021,March 15 2021,March 16 2021,March 17 2021,March 18 2021,March 19 2021,March 20 2021,March 21 2021,March 22 2021,March 23 2021,March 24 2021,March 25 2021,March 26 2021,March 27 2021,March 28 2021,March 29 2021,March 30 2021,March 31 2021,April 1 2021,April 2 2021,April 3 2021,April 4 2021,April 5 2021,April 6 2021,April 7 2021,April 8 2021,April 9 2021,April 10 2021,April 11 2021,April 12 2021
Denmark Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark MAINLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,6,9,13,13,24,32,34,41,52,65,72,77,90,104,123,139,161,179,187,203,218,237,247,260,273,285,299,309,321,336,346,355,364,370,384,394,403,418,422,427,434,443,452,460,475,484,493,503,506,514,522,526,529,533,527,533,537,537,543,547,548,551,554,561,561,561,562,563,563,565,568,568,571,574,576,580,580,582,586,587,589,593,593,593,593,594,597,597,598,598,598,600,600,600,600,602,603,603,603,604,604,604,605,605,606,606,606,606,606,607,609,609,609,609,609,609,610,610,610,610,611,611,611,611,611,611,612,613,613,613,613,613,614,615,615,615,615,616,616,616,617,617,617,617,620,621,621,621,621,621,621,621,621,621,621,621,622,622,623,623,623,624,624,624,624,624,625,626,626,627,627,627,628,628,628,629,629,630,631,633,633,633,635,635,635,638,640,641,643,645,647,648,649,649,650,650,651,652,654,658,659,663,663,665,665,667,669,671,674,675,677,677,679,680,686,688,690,694,697,700,702,708,709,715,716,719,721,723,724,728,729,733,738,740,743,747,750,753,755,756,757,760,764,768,770,773,778,781,784,789,797,802,811,816,823,829,837,846,852,858,867,878,885,894,901,904,918,927,935,941,950,961,975,992,1007,1019,1035,1053,1070,1096,1114,1134,1153,1174,1204,1226,1256,1298,1322,1345,1374,1389,1420,1450,1487,1517,1542,1570,1597,1623,1660,1660,1720,1747,1775,1805,1837,1872,1909,1941,1969,1983,2010,2030,2050,2071,2084,2106,2125,2145,2160,2170,2184,2201,2215,2216,2216,2244,2255,2269,2280,2284,2292,2301,2308,2316,2319,2327,2333,2338,2343,2343,2345,2351,2353,2358,2361,2365,2367,2370,2374,2377,2377,2379,2381,2381,2382,2384,2387,2390,2391,2393,2395,2396,2397,2397,2399,2400,2402,2403,2404,2409,2411,2413,2414,2415,2417,2419,2423,2424,2428,2429,2430,2432,2435,2436,2436,2439,2441,2443
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,6,9,13,13,24,32,34,41,52,65,72,77,90,104,123,139,161,179,187,203,218,237,247,260,273,285,299,309,321,336,346,355,364,370,384,394,403,418,422,427,434,443,452,460,475,484,493,503,506,514,522,526,529,533,527,533,537,537,543,547,548,551,554,561,561,561,562,563,563,565,568,568,571,574,576,580,580,582,586,587,589,593,593,593,593,594,597,597,598,598,598,600,600,600,600,602,603,603,603,604,604,604,605,605,606,606,606,606,606,607,609,609,609,609,609,609,610,610,610,610,611,611,611,611,611,611,612,613,613,613,613,613,614,615,615,615,615,616,616,616,617,617,617,617,620,621,621,621,621,621,621,621,621,621,621,621,622,622,623,623,623,624,624,624,624,624,625,626,626,627,627,627,628,628,628,629,629,630,631,633,633,633,635,635,635,638,640,641,643,645,647,648,649,649,650,650,651,652,654,658,659,663,663,665,665,667,669,671,674,675,677,677,679,680,686,688,690,694,697,700,702,708,709,715,716,719,721,723,724,728,729,733,738,740,743,747,750,753,755,756,757,760,764,768,770,773,778,781,784,789,797,802,811,816,823,829,837,846,852,858,867,878,885,894,901,904,918,927,935,941,950,961,975,992,1007,1019,1035,1053,1070,1096,1114,1134,1153,1174,1204,1226,1256,1298,1322,1345,1374,1389,1420,1451,1488,1518,1543,1571,1598,1624,1661,1661,1721,1748,1776,1806,1838,1873,1910,1942,1970,1984,2011,2031,2051,2072,2085,2107,2126,2146,2161,2171,2185,2202,2216,2217,2217,2245,2256,2270,2281,2285,2293,2302,2309,2317,2320,2328,2334,2339,2344,2344,2346,2352,2354,2359,2362,2366,2368,2371,2375,2378,2378,2380,2382,2382,2383,2385,2388,2391,2392,2394,2396,2397,2398,2398,2400,2401,2403,2404,2405,2410,2412,2414,2415,2416,2418,2420,2424,2425,2429,2430,2431,2433,2436,2437,2437,2440,2442,2444
Diamond Princess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,4,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,7,7,9,10,10,10,10,14,14,18,20,20,22,24,24,25,26,26,26,26,28,31,34,34,37,38,41,43,43,43,43,43,45,45,45,48,49,52,52,52,52,52,53,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,66,66,67,68,69,70,71,72,72,72,76,85,90,92,94,94,96,100
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,6,10,10,20,28,39,42,51,57,60,68,68,82,86,98,108,118,126,135,173,177,183,189,196,200,217,226,235,245,260,265,267,273,278,282,286,293,301,313,326,333,346,354,362,373,380,385,388,393,402,409,422,424,428,428,434,441,446,448,456,458,458,460,468,474,485,488,498,502,502,515,516,520,525,536,538,539,544,550,561,568,577,592,605,615,633,635,647,655,662,669,675,691,698,712,718,726,733,747,754,765,775,786,794,804,821,829,842,864,880,897,903,910,929,941,942,971,981,993,999,1005,1006,1036,1055,1063,1083,1101,1123,1146,1160,1170,1178,1183,1213,1222,1246,1259,1289,1309,1328,1346,1371,1393,1409,1438,1453,1481,1489,1501,1505,1533,1554,1567,1573,1585,1613,1630,1648,1673,1681,1710,1738,1765,1801,1801,1840,1845,1864,1889,1914,1926,1941,1953,1968,1984,1998,2009,2022,2034,2044,2047,2054,2064,2074,2076,2087,2093,2095,2098,2101,2105,2108,2117,2128,2134,2144,2149,2159,2163,2165,2167,2173,2179,2183,2186,2189,2192,2195,2199,2203,2204,2206,2212,2212,2220,2223,2225,2226,2232,2234,2236,2245,2249,2250,2252,2257,2260,2261,2263,2265,2267,2269,2272,2274,2280,2282,2285,2286,2290,2293,2301,2306,2308,2310,2311,2313,2315,2317,2324,2328,2330,2331,2333,2334,2335,2343,2345,2345,2346,2347,2350,2358,2359,2360,2361,2364,2367,2372,2375,2376,2382,2384,2385,2398,2401,2404,2404,2404,2404,2404,2405,2409,2414,2416,2416,2418,2419,2419,2419,2423,2424,2424,2427,2427,2427,2428,2428,2432,2432,2437,2448,2461,2470,2482,2496,2513,2531,2545,2564,2579,2603,2626,2646,2666,2688,2704,2719,2747,2773,2801,2831,2843,2864,2883,2904,2917,2932,2944,2959,2975,2990,3007,3024,3028,3038,3048,3057,3066,3075,3082,3093,3100,3106,3118,3130,3139,3150,3162,3172,3179,3191,3198,3204,3213,3213,3222,3226,3237,3248,3257,3262,3269,3272,3275,3283,3289,3295,3298,3302,3304,3307,3317,3325,3330,3334,3341,3346,3351,3355,3369,3378,3382,3385,3388,3392
Netherlands Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,6,6,7,7,7,8,8,8,9,10,10,10,10,12,13,13,14,14,15,15,15,16,18,18,18,20,22,22,23,23,23,23,24,25,25,25,25,25,25,25,26,27,27,30,30,30,31,31,31,31,32,32,33,33,33,32,32,32,34,34,34,34,35,36,36,36,36,36,36,37,37,37,38,38,38,38,39,39,39,40,40,41,42,43,43,43,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,51,52,52,52,52,52,52,52,52,52,52,52,56,56,56,57,57,58,59,59,59,59,59,59,61,61,62,62,62,64,66,68,68,68,68,68,68,69,69,70,71,71,71,71,71,71,71,71,73,73,74,74,75,75,76,76,77,77,77,77,77,77,78,79,79,80,81,81,82,82,82,82,82,82,82,82,82,82,82,85,86,86,86,86,90,90,91,92,92,92,92,92,92
Netherlands Bonaire Sint Eustatius and Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Netherlands Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,7,7,7,7,7,7,8,8,8,8,10,10,11,11,11,11,11,11,11,11,11,11,12,12,13,14,14,14,14,14,14,16,16,16,16,16,17,18,18,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,24,24,24,27,27,28,30,30,33,33,35,38,42,44,48,52,56,56,60,62,63,66,68
Netherlands Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,6,6,6,6,8,9,9,9,9,9,9,9,9,10,10,10,11,12,12,12,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
